365.0	0.980
365.5	0.978
366.0	0.978
366.5	0.980
367.0	0.977
367.5	0.971
368.0	0.967
368.5	0.965
369.0	0.964
369.5	0.961
370.0	0.957
370.5	0.957
371.0	0.961
371.5	0.964
372.0	0.965
372.5	0.965
373.0	0.967
373.5	0.964
374.0	0.958
374.5	0.953
375.0	0.947
375.5	0.942
376.0	0.938
376.5	0.936
377.0	0.935
377.5	0.934
378.0	0.935
378.5	0.937
379.0	0.941
379.5	0.943
380.0	0.943
380.5	0.939
381.0	0.940
381.5	0.937
382.0	0.933
382.5	0.930
383.0	0.932
383.5	0.931
384.0	0.930
384.5	0.927
385.0	0.925
385.5	0.923
386.0	0.925
386.5	0.920
387.0	0.916
387.5	0.915
388.0	0.912
388.5	0.909
389.0	0.909
389.5	0.906
390.0	0.906
390.5	0.904
391.0	0.900
391.5	0.898
392.0	0.897
392.5	0.897
393.0	0.894
393.5	0.894
394.0	0.895
394.5	0.894
395.0	0.893
395.5	0.892
396.0	0.888
396.5	0.891
397.0	0.890
397.5	0.887
398.0	0.883
398.5	0.883
399.0	0.884
399.5	0.886
400.0	0.885
400.5	0.887
401.0	0.885
401.5	0.889
402.0	0.887
402.5	0.884
403.0	0.882
403.5	0.880
404.0	0.878
404.5	0.876
405.0	0.869
405.5	0.866
406.0	0.864
406.5	0.865
407.0	0.867
407.5	0.868
408.0	0.869
408.5	0.869
409.0	0.869
409.5	0.865
410.0	0.860
410.5	0.858
411.0	0.858
411.5	0.855
412.0	0.852
412.5	0.853
413.0	0.855
413.5	0.855
414.0	0.853
414.5	0.852
415.0	0.854
415.5	0.853
416.0	0.853
416.5	0.850
417.0	0.849
417.5	0.850
418.0	0.851
418.5	0.849
419.0	0.847
419.5	0.845
420.0	0.846
420.5	0.845
421.0	0.845
421.5	0.846
422.0	0.845
422.5	0.845
423.0	0.846
423.5	0.846
424.0	0.845
424.5	0.841
425.0	0.841
425.5	0.840
426.0	0.841
426.5	0.842
427.0	0.843
427.5	0.845
428.0	0.844
428.5	0.844
429.0	0.840
429.5	0.838
430.0	0.837
430.5	0.834
431.0	0.832
431.5	0.831
432.0	0.833
432.5	0.836
433.0	0.833
433.5	0.834
434.0	0.835
434.5	0.837
435.0	0.837
435.5	0.836
436.0	0.836
436.5	0.837
437.0	0.839
437.5	0.839
438.0	0.838
438.5	0.838
439.0	0.837
439.5	0.836
440.0	0.835
440.5	0.835
441.0	0.836
441.5	0.837
442.0	0.836
442.5	0.833
443.0	0.832
443.5	0.831
444.0	0.830
444.5	0.832
445.0	0.833
445.5	0.835
446.0	0.837
446.5	0.839
447.0	0.840
447.5	0.840
448.0	0.842
448.5	0.841
449.0	0.840
449.5	0.840
450.0	0.841
450.5	0.839
451.0	0.838
451.5	0.841
452.0	0.843
452.5	0.843
453.0	0.846
453.5	0.844
454.0	0.844
454.5	0.844
455.0	0.844
455.5	0.843
456.0	0.843
456.5	0.844
457.0	0.845
457.5	0.847
458.0	0.850
458.5	0.850
459.0	0.851
459.5	0.855
460.0	0.855
460.5	0.856
461.0	0.856
461.5	0.856
462.0	0.858
462.5	0.861
463.0	0.863
463.5	0.865
464.0	0.865
464.5	0.869
465.0	0.871
465.5	0.872
466.0	0.873
466.5	0.875
467.0	0.875
467.5	0.877
468.0	0.879
468.5	0.880
469.0	0.881
469.5	0.883
470.0	0.882
470.5	0.882
471.0	0.884
471.5	0.884
472.0	0.886
472.5	0.890
473.0	0.895
473.5	0.902
474.0	0.908
474.5	0.913
475.0	0.912
475.5	0.914
476.0	0.912
476.5	0.913
477.0	0.916
477.5	0.921
478.0	0.926
478.5	0.931
479.0	0.937
479.5	0.942
480.0	0.945
480.5	0.951
481.0	0.955
481.5	0.961
482.0	0.968
482.5	0.974
483.0	0.978
483.5	0.982
484.0	0.988
484.5	0.992
485.0	0.997
485.5	1.003
486.0	1.007
486.5	1.011
487.0	1.015
487.5	1.017
488.0	1.020
488.5	1.026
489.0	1.032
489.5	1.034
490.0	1.040
490.5	1.046
491.0	1.054
491.5	1.060
492.0	1.066
492.5	1.073
493.0	1.076
493.5	1.081
494.0	1.087
494.5	1.093
495.0	1.100
495.5	1.107
496.0	1.115
496.5	1.120
497.0	1.127
497.5	1.133
498.0	1.140
498.5	1.146
499.0	1.153
499.5	1.159
500.0	1.163
500.5	1.171
501.0	1.176
501.5	1.184
502.0	1.193
502.5	1.200
503.0	1.210
503.5	1.216
504.0	1.223
504.5	1.226
505.0	1.229
505.5	1.235
506.0	1.239
506.5	1.246
507.0	1.251
507.5	1.254
508.0	1.260
508.5	1.263
509.0	1.269
509.5	1.270
510.0	1.273
510.5	1.279
511.0	1.284
511.5	1.288
512.0	1.294
512.5	1.299
513.0	1.302
513.5	1.301
514.0	1.303
514.5	1.306
515.0	1.307
515.5	1.309
516.0	1.314
516.5	1.316
517.0	1.322
517.5	1.319
518.0	1.318
518.5	1.316
519.0	1.316
519.5	1.317
520.0	1.314
520.5	1.312
521.0	1.313
521.5	1.311
522.0	1.308
522.5	1.305
523.0	1.306
523.5	1.304
524.0	1.301
524.5	1.295
525.0	1.290
525.5	1.286
526.0	1.281
526.5	1.277
527.0	1.274
527.5	1.276
528.0	1.275
528.5	1.272
529.0	1.267
529.5	1.260
530.0	1.255
530.5	1.246
531.0	1.235
531.5	1.225
532.0	1.217
532.5	1.212
533.0	1.203
533.5	1.196
534.0	1.190
534.5	1.184
535.0	1.177
535.5	1.166
536.0	1.157
536.5	1.149
537.0	1.140
537.5	1.131
538.0	1.119
538.5	1.111
539.0	1.105
539.5	1.098
540.0	1.090
540.5	1.083
541.0	1.078
541.5	1.070
542.0	1.056
542.5	1.047
543.0	1.039
543.5	1.034
544.0	1.026
544.5	1.016
545.0	1.007
545.5	0.997
546.0	0.988
546.5	0.977
547.0	0.964
547.5	0.961
548.0	0.953
548.5	0.945
549.0	0.935
549.5	0.925
550.0	0.913
550.5	0.900
551.0	0.889
551.5	0.880
552.0	0.873
552.5	0.869
553.0	0.860
553.5	0.855
554.0	0.852
554.5	0.847
555.0	0.837
555.5	0.829
556.0	0.822
556.5	0.812
557.0	0.802
557.5	0.789
558.0	0.781
558.5	0.774
559.0	0.771
559.5	0.766
560.0	0.759
560.5	0.757
561.0	0.751
561.5	0.742
562.0	0.734
562.5	0.725
563.0	0.715
563.5	0.706
564.0	0.698
564.5	0.688
565.0	0.679
565.5	0.672
566.0	0.666
566.5	0.661
567.0	0.660
567.5	0.658
568.0	0.651
568.5	0.645
569.0	0.638
569.5	0.632
570.0	0.627
570.5	0.623
571.0	0.617
571.5	0.613
572.0	0.607
572.5	0.599
573.0	0.590
573.5	0.584
574.0	0.577
574.5	0.571
575.0	0.566
575.5	0.562
576.0	0.554
576.5	0.551
577.0	0.547
577.5	0.545
578.0	0.541
578.5	0.539
579.0	0.536
579.5	0.529
580.0	0.525
580.5	0.517
581.0	0.508
581.5	0.501
582.0	0.498
582.5	0.492
583.0	0.488
583.5	0.482
584.0	0.478
584.5	0.471
585.0	0.471
585.5	0.468
586.0	0.464
586.5	0.461
587.0	0.457
587.5	0.451
588.0	0.448
588.5	0.445
589.0	0.439
589.5	0.433
590.0	0.429
590.5	0.427
591.0	0.427
591.5	0.423
592.0	0.420
592.5	0.421
593.0	0.417
593.5	0.416
594.0	0.411
594.5	0.405
595.0	0.399
595.5	0.394
596.0	0.394
596.5	0.387
597.0	0.388
597.5	0.388
598.0	0.384
598.5	0.378
599.0	0.374
599.5	0.372
600.0	0.366
600.5	0.360
601.0	0.357
601.5	0.353
602.0	0.353
602.5	0.350
603.0	0.346
603.5	0.340
604.0	0.340
604.5	0.337
605.0	0.333
605.5	0.327
606.0	0.323
606.5	0.323
607.0	0.322
607.5	0.321
608.0	0.320
608.5	0.317
609.0	0.316
609.5	0.310
610.0	0.308
610.5	0.301
611.0	0.299
611.5	0.296
612.0	0.298
612.5	0.297
613.0	0.300
613.5	0.299
614.0	0.298
614.5	0.293
615.0	0.289
615.5	0.280
616.0	0.278
616.5	0.273
617.0	0.272
617.5	0.271
618.0	0.274
618.5	0.274
619.0	0.273
619.5	0.269
620.0	0.264
620.5	0.258
621.0	0.256
621.5	0.253
622.0	0.255
622.5	0.256
623.0	0.255
623.5	0.254
624.0	0.252
624.5	0.248
625.0	0.245
625.5	0.240
626.0	0.239
626.5	0.240
627.0	0.241
627.5	0.242
628.0	0.241
628.5	0.237
629.0	0.237
629.5	0.237
630.0	0.233
630.5	0.228
631.0	0.228
631.5	0.222
632.0	0.222
632.5	0.219
633.0	0.217
633.5	0.211
634.0	0.212
634.5	0.213
635.0	0.210
635.5	0.204
636.0	0.202
636.5	0.201
637.0	0.202
637.5	0.198
638.0	0.198
638.5	0.194
639.0	0.195
639.5	0.198
640.0	0.193
640.5	0.190
641.0	0.186
641.5	0.186
642.0	0.182
642.5	0.177
643.0	0.174
643.5	0.172
644.0	0.173
644.5	0.172
645.0	0.173
645.5	0.177
646.0	0.179
646.5	0.182
647.0	0.183
647.5	0.183
648.0	0.183
648.5	0.183
649.0	0.178
649.5	0.175
650.0	0.173
650.5	0.170
651.0	0.165
651.5	0.166
652.0	0.162
652.5	0.160
653.0	0.160
653.5	0.158
654.0	0.153
654.5	0.153
655.0	0.151
655.5	0.148
656.0	0.145
656.5	0.147
657.0	0.146
657.5	0.147
658.0	0.144
658.5	0.139
659.0	0.135
659.5	0.133
660.0	0.132
660.5	0.129
661.0	0.127
661.5	0.128
662.0	0.133
662.5	0.134
663.0	0.133
663.5	0.133
664.0	0.131
664.5	0.132
665.0	0.134
665.5	0.128
666.0	0.127
666.5	0.125
667.0	0.124
667.5	0.124
668.0	0.120
668.5	0.117
669.0	0.111
669.5	0.115
670.0	0.116
670.5	0.112
671.0	0.117
671.5	0.117
672.0	0.117
672.5	0.119
673.0	0.116
673.5	0.118
674.0	0.116
674.5	0.114
675.0	0.110
675.5	0.106
676.0	0.104
676.5	0.096
677.0	0.093
677.5	0.094
678.0	0.097
678.5	0.103
679.0	0.104
679.5	0.105
680.0	0.105
680.5	0.103
681.0	0.099
681.5	0.094
682.0	0.092
682.5	0.089
683.0	0.091
683.5	0.090
684.0	0.088
684.5	0.086
685.0	0.084
685.5	0.081
686.0	0.080
686.5	0.079
687.0	0.079
687.5	0.079
688.0	0.085
688.5	0.084
689.0	0.088
689.5	0.090
690.0	0.092
690.5	0.090
691.0	0.089
691.5	0.090
692.0	0.090
692.5	0.089
693.0	0.090
693.5	0.087
694.0	0.087
694.5	0.087
695.0	0.083
695.5	0.074
696.0	0.071
696.5	0.067
697.0	0.064
697.5	0.063
698.0	0.066
698.5	0.069
699.0	0.066
699.5	0.067
700.0	0.066
700.5	0.063
701.0	0.066
701.5	0.067
702.0	0.074
702.5	0.080
703.0	0.085
703.5	0.085
704.0	0.077
704.5	0.076
705.0	0.069
705.5	0.065
706.0	0.065
706.5	0.067
707.0	0.069
707.5	0.069
708.0	0.066
708.5	0.063
709.0	0.058
709.5	0.061
710.0	0.058
710.5	0.054
711.0	0.055
711.5	0.059
712.0	0.063
712.5	0.060
713.0	0.058
713.5	0.060
714.0	0.060
714.5	0.061
715.0	0.056
715.5	0.050
716.0	0.052
716.5	0.059
717.0	0.061
717.5	0.059
718.0	0.056
718.5	0.057
719.0	0.052
719.5	0.050
720.0	0.045
720.5	0.044
721.0	0.047
721.5	0.046
722.0	0.048
722.5	0.053
723.0	0.058
723.5	0.058
724.0	0.056
724.5	0.058
725.0	0.057
725.5	0.058
726.0	0.053
726.5	0.048
727.0	0.049
727.5	0.048
728.0	0.046
728.5	0.043
729.0	0.043
729.5	0.045
730.0	0.045
730.5	0.048
731.0	0.050
731.5	0.053
732.0	0.050
732.5	0.043
733.0	0.044
733.5	0.042
734.0	0.044
734.5	0.046
735.0	0.048
735.5	0.051
736.0	0.052
736.5	0.053
737.0	0.047
737.5	0.038
738.0	0.037
738.5	0.033
739.0	0.032
739.5	0.029
740.0	0.030
740.5	0.032
741.0	0.033
741.5	0.041
742.0	0.043
742.5	0.044
743.0	0.041
743.5	0.037
744.0	0.033
744.5	0.031
745.0	0.030
745.5	0.031
746.0	0.031
746.5	0.035
747.0	0.040
747.5	0.038
748.0	0.026
748.5	0.020
749.0	0.012
749.5	0.007
750.0	0.000
750.5	-0.001
751.0	0.001
751.5	0.013
752.0	0.020
752.5	0.026
753.0	0.026
753.5	0.029
754.0	0.030
754.5	0.030
755.0	0.023
755.5	0.019
756.0	0.019
756.5	0.022
757.0	0.017
757.5	0.023
758.0	0.022
758.5	0.018
759.0	0.023
759.5	0.025
760.0	0.028
760.5	0.032
761.0	0.035
761.5	0.040
762.0	0.041
762.5	0.043
763.0	0.038
763.5	0.028
764.0	0.021
764.5	0.016
765.0	0.016
765.5	0.015
766.0	0.012
766.5	0.020
767.0	0.022
767.5	0.023
768.0	0.024
768.5	0.024
769.0	0.020
769.5	0.021
770.0	0.020
770.5	0.013
771.0	0.006
771.5	0.004
772.0	-0.001
772.5	-0.008
773.0	-0.014
773.5	-0.013
774.0	-0.016
774.5	-0.019
775.0	-0.019
775.5	-0.024
776.0	-0.027
776.5	-0.025
777.0	-0.015
777.5	-0.006
778.0	-0.002
778.5	0.014
779.0	0.017
779.5	0.015
780.0	0.019
780.5	0.017
781.0	0.010
781.5	0.008
782.0	0.007
782.5	0.006
783.0	0.000
783.5	0.005
784.0	0.009
784.5	0.008
785.0	0.015
785.5	0.016
786.0	0.008
786.5	0.008
787.0	0.006
787.5	0.002
788.0	-0.003
788.5	0.004
789.0	0.007
789.5	0.010
790.0	0.012
790.5	0.010
791.0	0.002
791.5	-0.002
792.0	-0.002
792.5	-0.013
793.0	-0.020
793.5	-0.019
794.0	-0.032
794.5	-0.029
795.0	-0.028
795.5	-0.028
796.0	-0.023
796.5	-0.018
797.0	-0.008
797.5	-0.002
798.0	-0.001
798.5	-0.007
799.0	-0.014
799.5	-0.009
800.0	-0.013
800.5	-0.012
801.0	-0.008
801.5	-0.008
802.0	-0.002
802.5	0.001
803.0	-0.006
803.5	-0.012
804.0	-0.011
804.5	-0.004
805.0	-0.002
805.5	0.004
806.0	0.008
806.5	0.009
807.0	0.009
807.5	-0.001
808.0	-0.015
808.5	-0.023
809.0	-0.025
809.5	-0.017
810.0	-0.013
810.5	-0.007
811.0	0.003
811.5	0.012
812.0	0.015
812.5	0.020
813.0	0.016
813.5	0.018
814.0	0.016
814.5	0.010
815.0	-0.003
815.5	-0.007
816.0	-0.012
816.5	-0.015
817.0	-0.022
817.5	-0.016
818.0	-0.020
818.5	-0.016
819.0	-0.021
819.5	-0.018
820.0	-0.014
820.5	-0.009
821.0	-0.011
821.5	-0.012
822.0	-0.009
822.5	-0.006
823.0	-0.008
823.5	-0.013
824.0	-0.012
824.5	-0.007
825.0	-0.008
825.5	-0.012
826.0	-0.017
826.5	-0.015
827.0	-0.007
827.5	-0.003
828.0	0.000
828.5	0.003
829.0	0.007
829.5	0.004
830.0	-0.001
830.5	-0.003
831.0	-0.006
831.5	-0.007
832.0	-0.008
832.5	-0.013
833.0	-0.018
833.5	-0.016
834.0	-0.017
834.5	-0.019
835.0	-0.024
835.5	-0.024
836.0	-0.023
836.5	-0.023
837.0	-0.025
837.5	-0.033
838.0	-0.033
838.5	-0.024
839.0	-0.022
839.5	-0.019
840.0	-0.024
840.5	-0.027
841.0	-0.025
841.5	-0.030
842.0	-0.036
842.5	-0.042
843.0	-0.042
843.5	-0.041
844.0	-0.035
844.5	-0.026
845.0	-0.032
845.5	-0.033
846.0	-0.043
846.5	-0.051
847.0	-0.058
847.5	-0.061
848.0	-0.059
848.5	-0.053
849.0	-0.034
849.5	-0.026
850.0	-0.036

